time,free,used,cached,buffers
2019-07-12 11:34:49,267.5703,308.2617,1410.5508,12.675781
2019-07-12 11:34:48,267.5703,308.2695,1410.543,12.675781
2019-07-12 11:34:47,267.5703,308.2695,1410.5508,12.667969
2019-07-12 11:34:46,267.5703,308.2695,1410.5508,12.667969
2019-07-12 11:34:45,267.5703,308.2695,1410.5508,12.667969
2019-07-12 11:34:44,267.5703,308.2695,1410.5508,12.667969
2019-07-12 11:34:43,267.5703,308.2695,1410.5508,12.667969
2019-07-12 11:34:42,267.5703,308.2852,1410.5352,12.667969
2019-07-12 11:34:41,267.5703,308.2852,1410.543,12.660156
2019-07-12 11:34:40,267.5703,308.2773,1410.5508,12.660156
2019-07-12 11:34:39,267.5703,308.2773,1410.5508,12.660156
2019-07-12 11:34:38,267.5703,308.2773,1410.5508,12.660156
2019-07-12 11:34:37,267.4492,308.3984,1410.5508,12.660156
2019-07-12 11:34:36,267.4492,308.3984,1410.5508,12.660156
2019-07-12 11:34:35,267.4492,308.3984,1410.5508,12.660156
2019-07-12 11:34:34,267.4492,308.3984,1410.5508,12.660156
2019-07-12 11:34:33,267.4492,308.3984,1410.5508,12.660156
2019-07-12 11:34:32,267.5703,308.2773,1410.5508,12.660156
2019-07-12 11:34:31,267.5703,308.2812,1410.5469,12.660156
2019-07-12 11:34:30,267.5703,308.2812,1410.5469,12.660156
2019-07-12 11:34:29,267.5703,308.2812,1410.5469,12.660156
2019-07-12 11:34:28,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:27,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:26,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:25,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:24,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:23,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:22,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:21,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:20,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:19,267.5703,308.2812,1410.5508,12.65625
2019-07-12 11:34:18,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:17,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:16,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:15,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:14,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:13,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:12,267.5703,308.2891,1410.5508,12.648438
2019-07-12 11:34:11,267.4492,308.418,1410.5508,12.640625
2019-07-12 11:34:10,267.4492,308.418,1410.5508,12.640625
2019-07-12 11:34:09,267.5703,308.2969,1410.5508,12.640625
2019-07-12 11:34:08,267.5703,308.2969,1410.5508,12.640625
2019-07-12 11:34:07,267.5703,308.2969,1410.5508,12.640625
2019-07-12 11:34:06,267.5703,308.2969,1410.5508,12.640625
2019-07-12 11:34:05,267.5703,308.2891,1410.5586,12.640625
2019-07-12 11:34:04,267.5703,308.2891,1410.5586,12.640625
2019-07-12 11:34:03,267.5703,308.2891,1410.5586,12.640625
2019-07-12 11:34:02,267.5703,308.2891,1410.5586,12.640625
2019-07-12 11:34:01,267.5703,308.2891,1410.5586,12.640625
2019-07-12 11:34:00,267.4492,308.4102,1410.5586,12.640625
2019-07-12 11:33:59,267.4492,308.4102,1410.5586,12.640625
2019-07-12 11:33:58,267.4492,308.4102,1410.5586,12.640625
2019-07-12 11:33:57,267.4492,308.4102,1410.5586,12.640625
2019-07-12 11:33:56,267.4492,308.4102,1410.5586,12.640625
2019-07-12 11:33:55,267.4492,308.418,1410.5586,12.632812
2019-07-12 11:33:54,267.4492,308.418,1410.5586,12.632812
2019-07-12 11:33:53,267.4492,308.418,1410.5586,12.632812
2019-07-12 11:33:52,267.4492,308.418,1410.5586,12.632812
2019-07-12 11:33:51,267.4492,308.418,1410.5586,12.632812
2019-07-12 11:33:50,267.4492,308.4141,1410.5625,12.632812
2019-07-12 11:33:49,267.4492,308.4219,1410.5547,12.632812
2019-07-12 11:33:48,267.4492,308.4219,1410.5625,12.625
2019-07-12 11:33:47,267.4492,308.4219,1410.5625,12.625
2019-07-12 11:33:46,267.4492,308.4258,1410.5586,12.625
2019-07-12 11:33:45,267.207,308.6758,1410.5508,12.625
2019-07-12 11:33:44,265.1484,310.7344,1410.5508,12.625
2019-07-12 11:33:43,265.1484,310.7344,1410.5508,12.625
2019-07-12 11:33:42,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:41,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:40,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:39,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:38,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:37,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:36,265.1172,310.7656,1410.5508,12.625
2019-07-12 11:33:35,265.2383,310.6523,1410.543,12.625
2019-07-12 11:33:34,265.2383,310.6523,1410.5508,12.617188
2019-07-12 11:33:33,265.2383,310.6523,1410.5508,12.617188
2019-07-12 11:33:32,265.2383,310.6445,1410.5586,12.617188
2019-07-12 11:33:31,265.2383,310.6445,1410.5586,12.617188
2019-07-12 11:33:30,265.2383,310.6445,1410.5586,12.617188
2019-07-12 11:33:29,265.2383,310.6484,1410.5547,12.617188
2019-07-12 11:33:28,265.2383,310.6641,1410.5469,12.609375
2019-07-12 11:33:27,265.2383,310.6641,1410.5469,12.609375
2019-07-12 11:33:26,265.2383,310.6641,1410.5469,12.609375
2019-07-12 11:33:25,265.1172,310.793,1410.5391,12.609375
2019-07-12 11:33:24,265.2383,310.6719,1410.5391,12.609375
2019-07-12 11:33:23,264.957,310.9648,1410.5352,12.601562
2019-07-12 11:33:22,265.3594,310.5664,1410.5312,12.601562
2019-07-12 11:33:21,265.3594,310.5664,1410.5312,12.601562
2019-07-12 11:33:20,265.3594,310.5664,1410.5312,12.601562
2019-07-12 11:33:19,265.3594,310.5781,1410.5195,12.601562
2019-07-12 11:33:18,265.2383,310.6992,1410.5273,12.59375
2019-07-12 11:33:17,264.9961,310.9453,1410.5234,12.59375
2019-07-12 11:33:16,264.9961,310.9453,1410.5234,12.59375
2019-07-12 11:33:15,264.9961,310.9492,1410.5195,12.59375
2019-07-12 11:33:14,265.1172,310.8438,1410.5039,12.59375
2019-07-12 11:33:13,265.1172,310.8438,1410.5117,12.585938
2019-07-12 11:33:12,265.1172,310.8438,1410.5117,12.585938
2019-07-12 11:33:11,265.2383,310.7227,1410.5117,12.585938
2019-07-12 11:33:10,265.3242,310.6406,1410.5078,12.585938
2019-07-12 11:33:09,265.2812,310.6836,1410.5078,12.585938
2019-07-12 11:33:08,265.1172,310.8555,1410.5,12.585938
2019-07-12 11:33:07,265.1172,310.8594,1410.5039,12.578125
2019-07-12 11:33:06,265.1172,310.8594,1410.5039,12.578125
2019-07-12 11:33:05,265.1172,310.8594,1410.5039,12.578125
2019-07-12 11:33:04,265.1172,310.8594,1410.5039,12.578125
2019-07-12 11:33:03,265.1172,310.8594,1410.5039,12.578125
2019-07-12 11:33:02,265.1992,310.7773,1410.5039,12.578125
2019-07-12 11:33:01,265.1992,310.7773,1410.5039,12.578125
2019-07-12 11:33:00,265.2383,310.7383,1410.5039,12.578125
2019-07-12 11:32:59,265.2383,310.7383,1410.5039,12.578125
2019-07-12 11:32:58,265.2227,310.7578,1410.5078,12.570312
2019-07-12 11:32:57,265.2227,310.7578,1410.5078,12.570312
2019-07-12 11:32:56,265.3438,310.6367,1410.5078,12.570312
2019-07-12 11:32:55,265.3438,310.6367,1410.5078,12.570312
2019-07-12 11:32:54,265.3359,310.6406,1410.5117,12.570312
2019-07-12 11:32:53,265.3359,310.6523,1410.5,12.570312
2019-07-12 11:32:52,265.457,310.5312,1410.5078,12.5625
2019-07-12 11:32:51,265.457,310.5312,1410.5078,12.5625
2019-07-12 11:32:50,265.418,310.5781,1410.5,12.5625
2019-07-12 11:32:49,265.3672,310.6289,1410.5,12.5625
2019-07-12 11:32:48,265.4492,310.5508,1410.4961,12.5625
2019-07-12 11:32:47,265.4883,310.5195,1410.4883,12.5625
2019-07-12 11:32:46,265.6094,310.4023,1410.4922,12.554688
2019-07-12 11:32:45,265.6094,310.4062,1410.4883,12.554688
2019-07-12 11:32:44,265.6094,310.4062,1410.4883,12.554688
2019-07-12 11:32:43,265.6094,310.4102,1410.4844,12.554688
2019-07-12 11:32:42,265.6094,310.4102,1410.4844,12.554688
2019-07-12 11:32:41,265.6094,310.4219,1410.4805,12.546875
2019-07-12 11:32:40,265.4883,310.5469,1410.4766,12.546875
2019-07-12 11:32:39,265.4883,310.5547,1410.4688,12.546875
2019-07-12 11:32:38,265.8516,310.1953,1410.4648,12.546875
2019-07-12 11:32:37,265.8516,310.1953,1410.4648,12.546875
2019-07-12 11:32:36,265.8516,310.2031,1410.4648,12.539062
2019-07-12 11:32:35,265.8516,310.207,1410.4609,12.539062
2019-07-12 11:32:34,265.8516,310.207,1410.4609,12.539062
2019-07-12 11:32:33,265.8516,310.207,1410.4609,12.539062
2019-07-12 11:32:32,265.8516,310.1992,1410.4688,12.539062
2019-07-12 11:32:31,265.8516,310.2031,1410.4648,12.539062
2019-07-12 11:32:30,265.8516,310.2109,1410.4648,12.53125
2019-07-12 11:32:29,265.8516,310.2109,1410.4648,12.53125
2019-07-12 11:32:28,265.9727,310.0938,1410.4609,12.53125
2019-07-12 11:32:27,265.9727,310.0977,1410.457,12.53125
2019-07-12 11:32:26,265.7305,310.3594,1410.4375,12.53125
2019-07-12 11:32:25,265.6094,310.4805,1410.4375,12.53125
2019-07-12 11:32:24,265.7305,310.3594,1410.4453,12.523438
2019-07-12 11:32:23,265.7617,310.3438,1410.4297,12.523438
2019-07-12 11:32:22,266.0352,310.0703,1410.4297,12.523438
2019-07-12 11:32:21,266.0352,310.0742,1410.4258,12.523438
2019-07-12 11:32:20,265.9141,310.2031,1410.418,12.523438
2019-07-12 11:32:19,265.9141,310.2031,1410.418,12.523438
2019-07-12 11:32:18,265.9141,310.2031,1410.4258,12.515625
2019-07-12 11:32:17,265.9141,310.2031,1410.4258,12.515625
2019-07-12 11:32:16,265.9141,310.2031,1410.4258,12.515625
2019-07-12 11:32:15,265.9141,310.2031,1410.4258,12.515625
2019-07-12 11:32:14,265.9141,310.2031,1410.4258,12.515625
2019-07-12 11:32:13,265.9141,310.2031,1410.4258,12.515625
2019-07-12 11:32:12,265.9141,310.2109,1410.418,12.515625
2019-07-12 11:32:11,265.9141,310.2109,1410.4258,12.507812
2019-07-12 11:32:10,265.9141,310.2109,1410.4258,12.507812
2019-07-12 11:32:09,265.9141,310.2109,1410.4258,12.507812
2019-07-12 11:32:08,265.9141,310.2109,1410.4258,12.507812
2019-07-12 11:32:07,265.9141,310.2109,1410.4258,12.507812
2019-07-12 11:32:06,265.9141,310.2188,1410.4258,12.5
2019-07-12 11:32:05,265.9141,310.2227,1410.4219,12.5
2019-07-12 11:32:04,265.9141,310.2227,1410.4219,12.5
2019-07-12 11:32:03,265.9141,310.2305,1410.4141,12.5
2019-07-12 11:32:02,265.9141,310.2305,1410.4141,12.5
2019-07-12 11:32:01,266.1562,309.9961,1410.4062,12.5
2019-07-12 11:32:00,266.1562,309.9961,1410.4062,12.5
2019-07-12 11:31:59,266.2773,309.8711,1410.4102,12.5
2019-07-12 11:31:58,266.2773,309.8711,1410.4102,12.5
2019-07-12 11:31:57,266.2773,309.875,1410.4141,12.492188
2019-07-12 11:31:56,266.2773,309.875,1410.4141,12.492188
2019-07-12 11:31:55,266.2773,309.875,1410.4141,12.492188
2019-07-12 11:31:54,266.2773,309.875,1410.4141,12.492188
2019-07-12 11:31:53,266.2773,309.875,1410.4141,12.492188
2019-07-12 11:31:52,266.2773,309.8828,1410.4062,12.492188
2019-07-12 11:31:51,266.2773,309.8711,1410.4258,12.484375
2019-07-12 11:31:50,266.2773,309.8711,1410.4258,12.484375
2019-07-12 11:31:49,266.2773,309.8711,1410.4258,12.484375
2019-07-12 11:31:48,266.2773,309.8711,1410.4258,12.484375
2019-07-12 11:31:47,266.2773,309.8711,1410.4258,12.484375
2019-07-12 11:31:46,266.2773,309.8711,1410.4258,12.484375
2019-07-12 11:31:45,266.2773,309.8789,1410.4258,12.476562
2019-07-12 11:31:44,266.2773,309.8789,1410.4258,12.476562
2019-07-12 11:31:43,266.2773,309.8828,1410.4219,12.476562
2019-07-12 11:31:42,266.2773,309.8828,1410.4219,12.476562
2019-07-12 11:31:41,266.2383,309.9219,1410.4219,12.476562
2019-07-12 11:31:40,266.1562,310.0117,1410.4219,12.46875
2019-07-12 11:31:39,266.1172,310.0547,1410.418,12.46875
2019-07-12 11:31:38,266.0352,310.1406,1410.4141,12.46875
2019-07-12 11:31:37,265.9141,310.2617,1410.4141,12.46875
2019-07-12 11:31:36,266.1562,310.0195,1410.4141,12.46875
2019-07-12 11:31:35,266.1562,310.0273,1410.4062,12.46875
2019-07-12 11:31:34,266.1562,310.0312,1410.4102,12.460938
2019-07-12 11:31:33,266.1562,310.043,1410.3984,12.460938
2019-07-12 11:31:32,266.2773,309.9219,1410.3984,12.460938
2019-07-12 11:31:31,266.3984,309.8008,1410.3984,12.460938
2019-07-12 11:31:30,266.5195,309.6836,1410.3945,12.460938
2019-07-12 11:31:29,266.5195,309.6836,1410.3945,12.460938
2019-07-12 11:31:28,266.5195,309.6836,1410.3945,12.460938
2019-07-12 11:31:27,266.5195,309.6836,1410.3945,12.460938
2019-07-12 11:31:26,266.6406,309.5625,1410.3945,12.460938
2019-07-12 11:31:25,266.6406,309.5664,1410.3906,12.460938
2019-07-12 11:31:24,266.6406,309.5703,1410.3945,12.453125
2019-07-12 11:31:23,266.6406,309.5703,1410.3945,12.453125
2019-07-12 11:31:22,266.6406,309.5703,1410.3945,12.453125
2019-07-12 11:31:21,266.6406,309.5703,1410.3945,12.453125
2019-07-12 11:31:20,266.6406,309.5742,1410.3906,12.453125
2019-07-12 11:31:19,266.6406,309.5742,1410.3906,12.453125
2019-07-12 11:31:18,266.6406,309.5742,1410.3984,12.445312
2019-07-12 11:31:17,266.6406,309.5742,1410.3984,12.445312
2019-07-12 11:31:16,266.6406,309.5781,1410.3945,12.445312
2019-07-12 11:31:15,266.6406,309.5781,1410.3945,12.445312
2019-07-12 11:31:14,266.6406,309.582,1410.3906,12.445312
2019-07-12 11:31:13,266.6406,309.582,1410.3906,12.445312
2019-07-12 11:31:12,266.6406,309.582,1410.3984,12.4375
2019-07-12 11:31:11,266.6406,309.582,1410.3984,12.4375
2019-07-12 11:31:10,266.6016,309.625,1410.3945,12.4375
2019-07-12 11:31:09,266.6406,309.582,1410.3984,12.4375
2019-07-12 11:31:08,266.7617,309.4609,1410.3984,12.4375
2019-07-12 11:31:07,266.8828,309.3477,1410.3984,12.429688
2019-07-12 11:31:06,266.8828,309.3516,1410.3945,12.429688
2019-07-12 11:31:05,266.9141,309.3164,1410.3984,12.429688
2019-07-12 11:31:04,266.9141,309.3203,1410.3945,12.429688
2019-07-12 11:31:03,267.1562,309.082,1410.3906,12.429688
2019-07-12 11:31:02,267.1172,309.1289,1410.3828,12.429688
2019-07-12 11:31:01,267.6406,308.6133,1410.3828,12.421875
2019-07-12 11:31:00,268.0039,308.2539,1410.3789,12.421875
2019-07-12 11:30:59,268.2461,308.0156,1410.375,12.421875
2019-07-12 11:30:58,268.4883,307.7773,1410.3711,12.421875
2019-07-12 11:30:57,268.6094,307.6719,1410.3555,12.421875
2019-07-12 11:30:56,268.8516,307.4297,1410.3633,12.414062
2019-07-12 11:30:55,268.8516,307.4297,1410.3633,12.414062
2019-07-12 11:30:54,269.457,306.8359,1410.3516,12.414062
2019-07-12 11:30:53,269.457,306.8398,1410.3477,12.414062
2019-07-12 11:30:52,269.3359,306.9688,1410.3398,12.414062
2019-07-12 11:30:51,269.3359,306.9688,1410.3398,12.414062
2019-07-12 11:30:50,269.3359,306.9688,1410.3398,12.414062
2019-07-12 11:30:49,269.3359,306.9688,1410.3398,12.414062
2019-07-12 11:30:48,269.2148,307.0898,1410.3398,12.414062
2019-07-12 11:30:47,269.2148,307.0898,1410.3398,12.414062
2019-07-12 11:30:46,269.2148,307.0898,1410.3398,12.414062
2019-07-12 11:30:45,269.2148,307.0898,1410.3398,12.414062
2019-07-12 11:30:44,269.2148,307.0977,1410.332,12.414062
2019-07-12 11:30:43,269.2148,307.0977,1410.3398,12.40625
2019-07-12 11:30:42,268.3359,307.9766,1410.3398,12.40625
2019-07-12 11:30:41,268.3359,307.9766,1410.3398,12.40625
2019-07-12 11:30:40,268.3359,307.9727,1410.3438,12.40625
2019-07-12 11:30:39,268.457,307.8555,1410.3398,12.40625
2019-07-12 11:30:38,268.5781,307.7383,1410.3359,12.40625
2019-07-12 11:30:37,269.0625,307.2539,1410.3438,12.398438
2019-07-12 11:30:36,269.0625,307.2539,1410.3438,12.398438
2019-07-12 11:30:35,269.0625,307.2539,1410.3438,12.398438
2019-07-12 11:30:34,269.0625,307.2539,1410.3438,12.398438
2019-07-12 11:30:33,269.0625,307.2461,1410.3516,12.398438
2019-07-12 11:30:32,269.0625,307.2461,1410.3516,12.398438
2019-07-12 11:30:31,269.0625,307.2461,1410.3516,12.398438
2019-07-12 11:30:30,269.0625,307.2422,1410.3555,12.398438
2019-07-12 11:30:29,269.0625,307.2461,1410.3516,12.398438
2019-07-12 11:30:28,269.0625,307.2383,1410.3594,12.398438
2019-07-12 11:30:27,269.0625,307.2383,1410.3672,12.390625
2019-07-12 11:30:26,269.0625,307.2383,1410.3672,12.390625
2019-07-12 11:30:25,269.0625,307.2383,1410.3672,12.390625
2019-07-12 11:30:24,269.0625,307.2383,1410.3672,12.390625
2019-07-12 11:30:23,269.0625,307.2383,1410.3672,12.390625
2019-07-12 11:30:22,269.0625,307.2383,1410.3672,12.390625
2019-07-12 11:30:21,268.9414,307.3594,1410.3672,12.390625
2019-07-12 11:30:20,268.9414,307.3594,1410.3672,12.390625
2019-07-12 11:30:19,268.9414,307.3594,1410.3672,12.390625
2019-07-12 11:30:18,268.9414,307.3594,1410.3672,12.390625
2019-07-12 11:30:17,268.9414,307.3672,1410.3672,12.382812
2019-07-12 11:30:16,268.9414,307.3672,1410.3672,12.382812
2019-07-12 11:30:15,268.9414,307.3672,1410.3672,12.382812
2019-07-12 11:30:14,268.9414,307.3672,1410.3672,12.382812
2019-07-12 11:30:13,268.9414,307.3672,1410.3672,12.382812
2019-07-12 11:30:12,268.9414,307.3711,1410.3633,12.382812
2019-07-12 11:30:11,268.9414,307.3711,1410.3633,12.382812
2019-07-12 11:30:10,268.9414,307.3711,1410.3633,12.382812
2019-07-12 11:30:09,268.9414,307.3711,1410.3633,12.382812
2019-07-12 11:30:08,268.9414,307.3711,1410.3633,12.382812
2019-07-12 11:30:07,268.9414,307.3789,1410.3555,12.382812
2019-07-12 11:30:06,268.9414,307.3789,1410.3633,12.375
2019-07-12 11:30:05,268.9414,307.3789,1410.3633,12.375
2019-07-12 11:30:04,268.9414,307.3789,1410.3633,12.375
2019-07-12 11:30:03,268.9414,307.3789,1410.3633,12.375
2019-07-12 11:30:02,268.8203,307.4883,1410.375,12.375
2019-07-12 11:30:01,268.8203,307.4883,1410.375,12.375
2019-07-12 11:30:00,268.8203,307.4961,1410.3672,12.375
2019-07-12 11:29:59,268.8203,307.4961,1410.375,12.367188
2019-07-12 11:29:58,268.6992,307.6094,1410.3828,12.367188
2019-07-12 11:29:57,268.6992,307.6094,1410.3828,12.367188
2019-07-12 11:29:56,268.6992,307.6094,1410.3828,12.367188
2019-07-12 11:29:55,268.6992,307.6094,1410.3828,12.367188
2019-07-12 11:29:54,268.5781,307.7383,1410.375,12.367188
2019-07-12 11:29:53,268.5781,307.7383,1410.3828,12.359375
2019-07-12 11:29:52,268.5781,307.7383,1410.3828,12.359375
2019-07-12 11:29:51,268.5781,307.7383,1410.3828,12.359375
2019-07-12 11:29:50,268.457,307.8516,1410.3906,12.359375
2019-07-12 11:29:49,268.457,307.8594,1410.3828,12.359375
2019-07-12 11:29:48,268.457,307.8555,1410.3945,12.351562
2019-07-12 11:29:47,268.457,307.8555,1410.3945,12.351562
2019-07-12 11:29:46,268.457,307.8398,1410.4102,12.351562
2019-07-12 11:29:45,268.457,307.8438,1410.4062,12.351562
2019-07-12 11:29:44,268.457,307.8398,1410.4102,12.351562
2019-07-12 11:29:43,268.3789,307.9414,1410.3867,12.351562
2019-07-12 11:29:42,268.9258,307.3906,1410.3906,12.351562
2019-07-12 11:29:41,268.9258,307.3867,1410.3945,12.351562
2019-07-12 11:29:40,268.9258,307.3867,1410.4023,12.34375
2019-07-12 11:29:39,268.9258,307.3984,1410.3906,12.34375
2019-07-12 11:29:38,268.9258,307.3984,1410.3906,12.34375
2019-07-12 11:29:37,268.8789,307.4141,1410.4219,12.34375
2019-07-12 11:29:36,268.8789,307.4141,1410.4219,12.34375
2019-07-12 11:29:35,268.8789,307.4141,1410.4219,12.34375
2019-07-12 11:29:34,268.8789,307.4219,1410.4219,12.335938
2019-07-12 11:29:33,268.8789,307.4141,1410.4297,12.335938
2019-07-12 11:29:32,268.7266,307.5664,1410.4297,12.335938
2019-07-12 11:29:31,268.7188,307.5586,1410.4453,12.335938
2019-07-12 11:29:30,268.7188,307.5547,1410.4492,12.335938
2019-07-12 11:29:29,268.7188,307.5547,1410.4492,12.335938
2019-07-12 11:29:28,268.6641,307.6133,1410.4453,12.335938
2019-07-12 11:29:27,268.6641,307.6562,1410.4023,12.335938
2019-07-12 11:29:26,268.6641,307.6562,1410.4141,12.324219
2019-07-12 11:29:25,268.7852,307.5352,1410.4141,12.324219
2019-07-12 11:29:24,268.8477,307.5898,1410.2969,12.324219
2019-07-12 11:29:23,272.2578,306.4492,1408.0273,12.324219
2019-07-12 11:29:22,272.9102,305.7969,1408.0273,12.324219
2019-07-12 11:29:21,303.25,290.25,1393.375,12.183594
2019-07-12 11:29:20,303.418,290.082,1393.3828,12.175781
2019-07-12 11:29:19,303.2773,290.2305,1393.375,12.175781
2019-07-12 11:29:18,303.2969,290.207,1393.3789,12.175781
2019-07-12 11:29:17,303.25,290.25,1393.3828,12.175781
2019-07-12 11:29:16,303.5352,289.9727,1393.375,12.175781
2019-07-12 11:29:15,303.4023,290.1055,1393.375,12.175781
2019-07-12 11:29:14,303.7461,289.7734,1393.3711,12.167969
2019-07-12 11:29:13,303.6211,289.9023,1393.3672,12.167969
2019-07-12 11:29:12,303.7344,289.793,1393.3633,12.167969
2019-07-12 11:29:11,304.2656,289.2734,1393.3516,12.167969
2019-07-12 11:29:10,304.2578,289.2852,1393.3477,12.167969
2019-07-12 11:29:09,304.207,289.3398,1393.3516,12.160156
2019-07-12 11:29:08,304.3945,289.1484,1393.3555,12.160156
2019-07-12 11:29:07,303.7812,289.7656,1393.3516,12.160156
2019-07-12 11:29:06,303.6484,289.9023,1393.3477,12.160156
2019-07-12 11:29:05,303.6289,289.9258,1393.3438,12.160156
2019-07-12 11:29:04,303.7891,289.7617,1393.3477,12.160156
2019-07-12 11:29:03,303.7109,289.8398,1393.3555,12.152344
2019-07-12 11:29:02,303.6602,289.8984,1393.3477,12.152344
2019-07-12 11:29:01,303.6016,289.9609,1393.3438,12.152344
2019-07-12 11:29:00,303.6367,289.918,1393.3516,12.152344
2019-07-12 11:28:59,303.7656,289.7852,1393.3555,12.152344
2019-07-12 11:28:58,303.6719,289.8945,1393.3477,12.144531
2019-07-12 11:28:57,303.7344,289.832,1393.3477,12.144531
2019-07-12 11:28:56,303.8008,289.6953,1393.418,12.144531
2019-07-12 11:28:55,303.7266,289.7734,1393.4141,12.144531
2019-07-12 11:28:54,303.8555,289.6445,1393.4141,12.144531
2019-07-12 11:28:53,303.8008,289.7188,1393.4023,12.136719
2019-07-12 11:28:52,303.6641,289.8047,1393.4531,12.136719
2019-07-12 11:28:51,303.7344,289.8164,1393.3789,12.128906
2019-07-12 11:28:50,305.2461,289.0469,1392.6367,12.128906
2019-07-12 11:28:49,305.2461,289.1016,1392.582,12.128906
2019-07-12 11:28:48,305.2461,289.1016,1392.5898,12.121094
2019-07-12 11:28:47,305.1836,289.1328,1392.6211,12.121094
2019-07-12 11:28:46,305.1602,289.1602,1392.6172,12.121094
2019-07-12 11:28:45,305.2812,289.0508,1392.6055,12.121094
2019-07-12 11:28:44,305.4023,289.0195,1392.5156,12.121094
2019-07-12 11:28:43,305.4453,289.1875,1392.3047,12.121094
2019-07-12 11:28:42,299.8086,297.1758,1389.9883,12.085938
2019-07-12 11:28:41,314.1953,291.0977,1381.6797,12.085938
